,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
7,46969792,44.0,8.29,120.0,8.31,,0.0,ACTIVE,,1.136
8,46969793,8.2,9.98,10.5,7.36,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,210.0,5.06,,0.0,ACTIVE,,0.935
0,42363246,6.6,7.8,10.0,7.11,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,5.23,2.62,7.99,2.66,302.6,ACTIVE,,43.478
3,40373068,7.6,5.15,9.6,10.57,8.0,15.7,ACTIVE,,10.0
4,46969789,10.5,6.63,14.0,12.66,12.0,9.09,ACTIVE,,4.762
5,46969790,100.0,14.75,430.0,8.15,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.6,12.42,5.4,95.98,ACTIVE,,15.723
7,46969792,44.0,8.29,120.0,8.31,,0.0,ACTIVE,,1.136
8,46969793,8.2,9.98,10.5,7.36,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,210.0,5.06,,0.0,ACTIVE,,0.935
0,42363246,7.0,8.59,10.5,11.15,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,5.23,2.62,7.99,2.66,302.6,ACTIVE,,43.478
3,40373068,7.6,5.15,8.6,5.22,8.0,15.7,ACTIVE,,10.0
4,46969789,10.5,6.63,13.5,8.72,12.0,9.09,ACTIVE,,4.762
5,46969790,100.0,14.75,430.0,8.15,,0.0,ACTIVE,,0.521
6,46969791,5.2,9.16,6.6,12.42,5.4,95.98,ACTIVE,,15.723
7,46969792,44.0,8.29,120.0,8.31,,0.0,ACTIVE,,1.136
8,46969793,8.2,9.98,9.4,6.96,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,210.0,5.06,,0.0,ACTIVE,,0.935
0,42363246,7.0,7.79,10.5,11.16,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.5,5.23,2.64,5.96,2.6,309.59,ACTIVE,,43.478
3,40373068,7.6,5.15,8.6,5.22,8.0,15.71,ACTIVE,,10.0
4,46969789,10.5,6.63,13.5,8.27,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.4,7.46,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.51,9.4,6.96,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.0,7.22,9.8,7.06,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,6.48,2.66,10.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.4,6.16,8.0,15.71,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,8.91,6.4,7.46,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.99,9.2,5.73,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.2,9.44,9.8,14.02,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,6.48,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.2,7.85,8.0,15.71,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,13.35,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.2,9.6,9.8,14.02,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,6.48,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.2,7.99,8.0,15.71,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.2,13.35,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.2,9.6,9.8,14.02,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,6.48,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.2,7.99,8.0,15.71,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.2,13.35,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.2,9.6,9.8,14.02,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,6.48,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.2,7.99,8.0,15.71,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.2,13.35,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.0,9.61,9.8,14.02,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,6.48,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,9.6,6.96,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.0,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.0,9.61,9.8,14.02,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,6.48,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,9.6,6.96,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.0,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.0,9.61,9.8,14.02,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,6.48,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,9.6,6.96,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.0,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,6.8,10.68,9.6,5.25,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,6.48,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.8,5.22,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,48.0,9.74,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.0,6.13,9.6,9.15,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,10.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.8,8.7,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,11.49,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.0,9.61,9.6,6.23,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,10.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.6,6.96,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,11.49,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.0,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.0,14.86,9.4,7.2,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,10.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.4,6.96,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,11.09,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,18.59,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.0,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.0,11.38,9.4,7.2,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,10.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.4,6.96,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,11.09,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,18.59,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.0,12.59,9.4,7.2,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.52,10.05,2.66,10.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.4,10.44,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,11.09,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.4,5.26,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.0,12.59,9.4,7.2,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,10.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.4,10.44,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,11.09,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.4,5.26,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.0,12.11,9.6,6.61,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.4,10.44,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.3,5.83,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,7.8,7.49,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.0,15.59,9.6,6.61,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.15,8.4,10.44,8.2,17.76,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.3,5.83,6.4,10.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.0,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.0,10.28,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,8.0,5.66,9.6,6.96,8.2,24.72,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,11.09,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.2,13.18,6.2,8.97,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.0,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.0,6.8,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,8.0,5.66,9.6,6.96,8.2,24.72,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.2,13.18,6.2,12.45,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.0,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,7.0,6.8,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.83,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,13.18,6.2,12.45,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.2,6.0,9.0,7.48,,0.0,ACTIVE,,9.869
9,46969794,50.0,5.19,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,6.8,6.53,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.83,8.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.0,6.48,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.4,5.38,10.5,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.0,5.48,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.83,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.2,11.51,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.4,5.38,10.5,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.0,6.72,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.42,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.83,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,11.49,6.2,11.51,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.4,9.08,9.2,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,7.0,6.72,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.57,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.83,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,430.0,8.16,,0.0,ACTIVE,,0.521
6,46969791,5.2,11.49,6.2,11.51,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.4,5.6,9.2,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,220.0,8.25,,0.0,ACTIVE,,0.935
0,42363246,6.8,9.94,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.57,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.8,6.01,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.68,,0.0,ACTIVE,,0.521
6,46969791,5.2,9.42,6.2,11.51,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.6,7.19,10.5,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,6.77,,0.0,ACTIVE,,0.935
0,42363246,6.8,10.01,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.57,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.8,6.01,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,8.7,,0.0,ACTIVE,,0.521
6,46969791,5.3,5.94,6.0,6.93,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.6,7.19,10.5,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,8.89,,0.0,ACTIVE,,0.935
0,42363246,7.0,5.77,9.2,5.38,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.57,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.83,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,12.0,5.54,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.7,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.2,11.51,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.4,5.6,9.6,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,6.89,,0.0,ACTIVE,,0.935
0,42363246,7.2,10.68,10.0,6.23,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.57,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.83,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,7.61,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,420.0,6.7,,0.0,ACTIVE,,0.521
6,46969791,5.2,7.42,6.6,8.46,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.4,5.6,9.6,10.44,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,210.0,6.89,,0.0,ACTIVE,,0.935
0,42363246,7.0,9.68,10.5,6.51,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.57,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.8,6.01,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,10.08,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,540.0,6.64,,0.0,ACTIVE,,0.521
6,46969791,5.3,6.61,6.4,6.46,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.4,5.6,10.5,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,370.0,5.21,,0.0,ACTIVE,,0.935
0,42363246,7.0,6.66,10.5,6.51,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.57,170.0,5.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.8,6.01,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,10.08,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,540.0,6.64,,0.0,ACTIVE,,0.521
6,46969791,5.3,5.94,6.4,6.91,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,110.0,6.84,,0.0,ACTIVE,,1.136
8,46969793,8.6,7.19,10.5,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,370.0,5.21,,0.0,ACTIVE,,0.935
0,42363246,7.0,6.66,10.5,6.51,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.57,180.0,8.13,,0.0,ACTIVE,,0.521
2,46969788,2.54,7.05,2.66,7.95,2.64,318.58,ACTIVE,,43.478
3,40373068,7.6,5.83,9.6,6.96,8.0,36.73,ACTIVE,,10.0
4,46969789,10.0,9.68,13.0,11.56,12.0,9.1,ACTIVE,,4.762
5,46969790,100.0,14.76,600.0,12.93,,0.0,ACTIVE,,0.521
6,46969791,5.0,29.47,6.6,8.94,5.4,96.02,ACTIVE,,15.723
7,46969792,44.0,8.3,120.0,8.32,,0.0,ACTIVE,,1.136
8,46969793,8.4,5.6,10.5,6.96,9.0,1.04,ACTIVE,,9.869
9,46969794,50.0,5.19,430.0,6.69,,0.0,ACTIVE,,0.935
0,42363246,7.2,6.9,11.5,6.89,,0.0,ACTIVE,,13.055
1,46969787,90.0,6.57,180.0,8.13,,0.0,ACTIVE,,0.521
